# System: 100CH3OH-CG
#    Step   Total energy, kJ/mol
   218000  -1679.620
   219000  -1681.687
   220000  -1691.544
   221000  -1689.361
   222000  -1754.991
   223000  -1744.435
   224000  -1752.185
   225000  -1726.805
   226000  -1723.019
   227000  -1759.945
   228000  -1774.640
   229000  -1729.940
   230000  -1700.144
   231000  -1698.907
   232000  -1722.792
   233000  -1722.741
   234000  -1714.149
   235000  -1714.333
   236000  -1728.052
   237000  -1763.415
   238000  -1768.474
   239000  -1741.714
   240000  -1746.836
   241000  -1748.312
   242000  -1754.955
   243000  -1717.801
   244000  -1737.692
   245000  -1803.361
   246000  -1793.763
   247000  -1748.734
   248000  -1746.305
   249000  -1741.686
   250000  -1811.346
   251000  -1764.075
   252000  -1761.548
   253000  -1786.096
   254000  -1810.806
   255000  -1760.411
   256000  -1818.502
   257000  -1798.704
   258000  -1769.747
   259000  -1800.830
   260000  -1817.361
   261000  -1802.155
   262000  -1820.113
   263000  -1882.307
   264000  -1816.114
   265000  -1800.307
   266000  -1722.964
   267000  -1776.444
   268000  -1760.788
   269000  -1671.295
   270000  -1737.500
   271000  -1730.167
   272000  -1753.592
   273000  -1757.656
   274000  -1716.365
   275000  -1712.580
   276000  -1670.229
   277000  -1698.366
   278000  -1776.980
   279000  -1767.259
   280000  -1752.211
   281000  -1852.721
   282000  -1830.525
   283000  -1792.141
   284000  -1799.166
   285000  -1752.435
   286000  -1747.940
   287000  -1750.082
   288000  -1755.226
   289000  -1739.102
   290000  -1676.250
   291000  -1746.240
   292000  -1792.618
   293000  -1811.874
   294000  -1806.528
   295000  -1780.354
   296000  -1749.449
   297000  -1773.380
   298000  -1826.252
   299000  -1838.313
   300000  -1802.120
   301000  -1816.445
   302000  -1735.822
   303000  -1720.607
   304000  -1762.297
   305000  -1744.812
   306000  -1714.792
   307000  -1712.825
   308000  -1707.412
   309000  -1711.775
   310000  -1685.212
   311000  -1808.388
   312000  -1800.676
   313000  -1789.754
   314000  -1751.220
   315000  -1722.263
   316000  -1724.129
   317000  -1748.505
   318000  -1703.143
   319000  -1767.657
   320000  -1746.086
   321000  -1731.461
   322000  -1730.709
   323000  -1765.623
   324000  -1843.905
   325000  -1874.666
   326000  -1824.999
   327000  -1835.616
   328000  -1831.870
   329000  -1829.263
   330000  -1769.830
   331000  -1771.296
   332000  -1778.836
   333000  -1763.442
   334000  -1777.399
   335000  -1781.479
   336000  -1774.682
   337000  -1794.341
   338000  -1842.509
   339000  -1886.528
   340000  -1814.369
   341000  -1767.425
   342000  -1748.191
   343000  -1745.458
   344000  -1753.257
   345000  -1808.103
   346000  -1777.073
   347000  -1780.923
   348000  -1806.182
   349000  -1781.548
   350000  -1762.242
   351000  -1792.236
   352000  -1772.525
   353000  -1777.148
   354000  -1752.696
   355000  -1772.530
   356000  -1814.023
   357000  -1763.186
   358000  -1757.706
   359000  -1734.618
   360000  -1712.005
   361000  -1730.974
   362000  -1715.777
   363000  -1694.568
   364000  -1717.284
   365000  -1742.892
   366000  -1794.450
   367000  -1793.494
   368000  -1854.017
   369000  -1812.831
   370000  -1794.727
   371000  -1787.903
   372000  -1737.500
   373000  -1786.506
   374000  -1778.543
   375000  -1682.472
   376000  -1711.224
   377000  -1745.201
   378000  -1783.568
   379000  -1715.027
   380000  -1796.447
   381000  -1813.471
   382000  -1739.907
   383000  -1766.463
   384000  -1775.158
   385000  -1779.723
   386000  -1784.429
   387000  -1825.070
   388000  -1817.098
   389000  -1807.861
   390000  -1754.250
   391000  -1754.383
   392000  -1769.575
   393000  -1707.594
   394000  -1728.135
   395000  -1779.960
   396000  -1749.866
   397000  -1762.192
   398000  -1744.509
   399000  -1717.083
   400000  -1751.951
