# System: 100CH3OH-CG
#    Step   Total energy, kJ/mol
   159000  -1744.271
   160000  -1803.262
   161000  -1825.459
   162000  -1756.535
   163000  -1814.758
   164000  -1803.359
   165000  -1806.136
   166000  -1808.670
   167000  -1793.289
   168000  -1758.902
   169000  -1785.407
   170000  -1817.360
   171000  -1744.376
   172000  -1738.407
   173000  -1721.158
   174000  -1788.879
   175000  -1749.577
   176000  -1777.996
   177000  -1744.687
   178000  -1773.549
   179000  -1726.994
   180000  -1799.266
   181000  -1771.967
   182000  -1777.405
   183000  -1783.831
   184000  -1762.217
   185000  -1767.326
   186000  -1751.255
   187000  -1762.751
   188000  -1766.632
   189000  -1752.072
   190000  -1786.026
   191000  -1761.608
   192000  -1745.635
   193000  -1776.005
   194000  -1773.999
   195000  -1782.904
   196000  -1762.745
   197000  -1771.710
   198000  -1742.064
   199000  -1724.056
   200000  -1735.251
   201000  -1699.146
   202000  -1742.162
   203000  -1732.873
   204000  -1740.003
   205000  -1790.397
   206000  -1759.041
   207000  -1787.943
   208000  -1786.659
   209000  -1793.546
   210000  -1809.010
   211000  -1793.516
   212000  -1821.443
   213000  -1811.832
   214000  -1808.573
   215000  -1768.393
   216000  -1767.534
   217000  -1716.458
   218000  -1740.835
   219000  -1744.403
   220000  -1829.489
   221000  -1792.362
   222000  -1771.461
   223000  -1772.733
   224000  -1823.655
   225000  -1772.490
   226000  -1821.051
   227000  -1839.057
   228000  -1906.302
   229000  -1893.948
   230000  -1869.901
   231000  -1811.005
   232000  -1751.027
   233000  -1801.271
   234000  -1787.225
   235000  -1787.704
   236000  -1741.976
   237000  -1659.985
   238000  -1763.879
   239000  -1739.489
   240000  -1702.485
   241000  -1716.654
   242000  -1720.501
   243000  -1688.395
   244000  -1651.269
   245000  -1681.403
   246000  -1738.706
   247000  -1732.782
   248000  -1734.318
   249000  -1646.663
   250000  -1677.453
   251000  -1693.278
   252000  -1683.443
   253000  -1717.025
   254000  -1722.087
   255000  -1766.028
   256000  -1712.748
   257000  -1707.352
   258000  -1749.664
   259000  -1842.982
   260000  -1863.510
   261000  -1863.110
   262000  -1801.343
   263000  -1770.834
   264000  -1702.626
   265000  -1780.456
   266000  -1785.935
   267000  -1781.383
   268000  -1751.249
   269000  -1755.408
   270000  -1765.241
   271000  -1773.241
   272000  -1799.412
   273000  -1760.332
   274000  -1774.686
   275000  -1817.742
   276000  -1839.002
   277000  -1872.878
   278000  -1839.061
   279000  -1815.843
   280000  -1819.323
   281000  -1839.136
   282000  -1795.308
   283000  -1824.279
   284000  -1832.057
   285000  -1887.501
   286000  -1921.345
   287000  -1900.026
   288000  -1873.920
   289000  -1812.990
   290000  -1844.694
   291000  -1807.656
   292000  -1753.803
   293000  -1780.826
   294000  -1809.736
   295000  -1802.101
   296000  -1794.141
   297000  -1750.347
   298000  -1729.594
   299000  -1751.337
   300000  -1704.366
   301000  -1764.849
   302000  -1727.066
   303000  -1803.725
   304000  -1788.447
   305000  -1782.337
   306000  -1789.966
   307000  -1846.801
   308000  -1771.774
   309000  -1787.510
   310000  -1793.275
   311000  -1745.154
   312000  -1777.732
   313000  -1840.645
   314000  -1796.553
   315000  -1756.162
   316000  -1742.757
   317000  -1809.333
   318000  -1847.699
   319000  -1798.404
   320000  -1760.895
   321000  -1712.647
   322000  -1721.545
   323000  -1818.634
   324000  -1789.525
   325000  -1843.379
   326000  -1802.359
   327000  -1838.918
   328000  -1831.747
   329000  -1800.544
   330000  -1789.085
   331000  -1803.782
   332000  -1779.891
   333000  -1833.547
   334000  -1772.123
   335000  -1775.599
   336000  -1809.758
   337000  -1759.739
   338000  -1784.203
   339000  -1754.051
   340000  -1734.114
   341000  -1739.251
   342000  -1688.386
   343000  -1717.447
   344000  -1703.291
   345000  -1750.774
   346000  -1768.301
   347000  -1733.855
   348000  -1813.378
   349000  -1754.394
   350000  -1725.188
   351000  -1787.583
   352000  -1721.770
   353000  -1777.973
   354000  -1744.863
   355000  -1732.565
   356000  -1773.161
   357000  -1756.434
   358000  -1772.630
   359000  -1765.641
   360000  -1795.848
   361000  -1833.124
   362000  -1791.567
   363000  -1824.813
   364000  -1773.632
   365000  -1794.960
   366000  -1816.145
   367000  -1790.702
   368000  -1770.969
   369000  -1758.030
   370000  -1806.951
   371000  -1762.325
   372000  -1812.676
   373000  -1818.263
   374000  -1782.329
   375000  -1726.571
   376000  -1712.440
   377000  -1732.775
   378000  -1686.352
   379000  -1686.771
   380000  -1768.037
   381000  -1703.455
   382000  -1767.321
   383000  -1752.698
   384000  -1720.571
   385000  -1765.471
   386000  -1725.861
   387000  -1754.056
   388000  -1800.000
   389000  -1853.298
   390000  -1803.410
   391000  -1816.598
   392000  -1813.882
   393000  -1741.769
   394000  -1800.186
   395000  -1778.643
   396000  -1769.856
   397000  -1805.801
   398000  -1825.528
   399000  -1773.407
   400000  -1829.355
   401000  -1805.404
   402000  -1741.194
   403000  -1749.813
   404000  -1761.157
   405000  -1788.934
   406000  -1758.666
   407000  -1772.136
   408000  -1781.922
   409000  -1723.847
   410000  -1776.625
   411000  -1761.608
   412000  -1775.492
   413000  -1788.616
   414000  -1709.461
   415000  -1758.108
   416000  -1791.292
   417000  -1835.432
   418000  -1821.011
   419000  -1802.757
   420000  -1826.725
   421000  -1782.471
   422000  -1728.145
   423000  -1775.236
   424000  -1781.982
   425000  -1816.685
   426000  -1783.289
   427000  -1730.717
   428000  -1750.784
   429000  -1721.238
   430000  -1719.774
   431000  -1724.319
   432000  -1796.044
   433000  -1773.732
   434000  -1766.256
   435000  -1813.598
   436000  -1787.273
   437000  -1760.254
   438000  -1717.750
   439000  -1778.175
   440000  -1782.434
   441000  -1721.494
   442000  -1810.392
   443000  -1845.541
   444000  -1811.514
   445000  -1798.158
   446000  -1810.724
   447000  -1747.224
   448000  -1764.338
   449000  -1783.320
   450000  -1831.122
   451000  -1793.219
   452000  -1805.612
   453000  -1823.665
   454000  -1804.046
   455000  -1818.927
   456000  -1785.467
   457000  -1770.208
   458000  -1763.777
   459000  -1766.190
   460000  -1818.746
   461000  -1796.027
   462000  -1810.584
   463000  -1746.323
   464000  -1798.701
   465000  -1809.873
   466000  -1834.915
   467000  -1807.043
   468000  -1842.710
   469000  -1815.789
   470000  -1762.137
   471000  -1770.605
   472000  -1783.255
   473000  -1707.376
   474000  -1715.139
   475000  -1682.040
   476000  -1694.198
   477000  -1718.008
   478000  -1733.319
   479000  -1705.937
   480000  -1704.258
   481000  -1670.717
   482000  -1727.994
   483000  -1739.593
   484000  -1739.792
   485000  -1766.340
   486000  -1735.518
   487000  -1695.422
   488000  -1723.860
   489000  -1688.974
   490000  -1695.787
   491000  -1708.144
   492000  -1703.698
   493000  -1751.380
   494000  -1694.068
   495000  -1736.661
   496000  -1751.538
   497000  -1671.142
   498000  -1689.855
   499000  -1754.891
   500000  -1765.026
   501000  -1750.058
   502000  -1720.770
   503000  -1787.263
   504000  -1747.742
   505000  -1766.059
   506000  -1836.148
   507000  -1774.069
   508000  -1824.508
   509000  -1816.383
   510000  -1759.979
   511000  -1809.642
   512000  -1762.674
   513000  -1740.030
   514000  -1764.389
   515000  -1740.377
   516000  -1778.229
   517000  -1753.475
   518000  -1787.019
   519000  -1826.798
   520000  -1798.023
   521000  -1750.502
   522000  -1775.172
   523000  -1746.778
   524000  -1821.632
   525000  -1793.444
   526000  -1687.413
   527000  -1661.027
   528000  -1759.356
   529000  -1753.766
   530000  -1742.857
   531000  -1755.314
   532000  -1730.770
   533000  -1726.869
   534000  -1669.763
   535000  -1725.723
   536000  -1746.403
   537000  -1648.130
   538000  -1628.131
   539000  -1734.876
   540000  -1696.607
   541000  -1750.149
   542000  -1719.367
   543000  -1694.955
   544000  -1752.917
   545000  -1749.386
   546000  -1766.660
   547000  -1779.332
   548000  -1743.035
   549000  -1740.441
   550000  -1776.546
   551000  -1749.053
   552000  -1757.848
   553000  -1718.026
   554000  -1727.122
   555000  -1737.130
   556000  -1761.070
   557000  -1813.769
   558000  -1728.707
   559000  -1716.511
   560000  -1699.447
   561000  -1701.631
   562000  -1703.852
   563000  -1775.529
   564000  -1698.896
   565000  -1657.802
   566000  -1688.736
   567000  -1686.894
   568000  -1677.954
   569000  -1679.830
   570000  -1752.696
   571000  -1745.948
   572000  -1779.954
   573000  -1792.262
   574000  -1703.844
   575000  -1738.300
   576000  -1732.998
   577000  -1738.669
   578000  -1717.649
   579000  -1735.991
   580000  -1735.951
   581000  -1736.367
   582000  -1716.283
   583000  -1694.188
   584000  -1683.457
   585000  -1687.367
   586000  -1675.333
   587000  -1722.250
   588000  -1679.732
   589000  -1717.517
   590000  -1676.530
   591000  -1708.516
   592000  -1731.545
   593000  -1706.312
   594000  -1710.977
   595000  -1697.064
   596000  -1714.022
   597000  -1700.965
   598000  -1732.481
   599000  -1704.932
   600000  -1786.811
   601000  -1850.152
   602000  -1776.435
   603000  -1817.015
   604000  -1773.592
   605000  -1747.788
   606000  -1773.513
   607000  -1778.422
   608000  -1815.374
   609000  -1818.418
   610000  -1798.969
   611000  -1810.920
   612000  -1743.553
   613000  -1751.581
   614000  -1725.366
   615000  -1794.416
   616000  -1762.669
   617000  -1756.607
   618000  -1791.363
   619000  -1730.533
   620000  -1749.617
   621000  -1749.766
   622000  -1745.753
   623000  -1763.540
   624000  -1821.529
   625000  -1770.403
   626000  -1742.961
   627000  -1739.442
   628000  -1833.356
   629000  -1857.358
   630000  -1804.994
   631000  -1832.420
   632000  -1864.416
   633000  -1766.984
   634000  -1682.425
   635000  -1730.785
   636000  -1814.944
   637000  -1763.739
   638000  -1815.583
   639000  -1807.674
   640000  -1802.370
   641000  -1845.586
   642000  -1797.806
   643000  -1852.446
   644000  -1813.727
   645000  -1815.598
   646000  -1845.683
   647000  -1878.148
   648000  -1832.158
   649000  -1825.748
   650000  -1765.743
   651000  -1812.896
   652000  -1834.269
   653000  -1797.943
   654000  -1793.403
   655000  -1778.770
   656000  -1766.505
   657000  -1781.720
   658000  -1785.639
   659000  -1756.601
   660000  -1821.184
   661000  -1780.963
   662000  -1756.638
   663000  -1768.585
   664000  -1790.259
   665000  -1777.351
   666000  -1752.803
   667000  -1803.594
   668000  -1798.242
   669000  -1839.406
   670000  -1835.654
   671000  -1860.946
   672000  -1775.969
   673000  -1784.902
   674000  -1781.029
   675000  -1751.309
   676000  -1772.497
   677000  -1758.397
   678000  -1717.948
   679000  -1774.604
   680000  -1787.929
   681000  -1772.597
   682000  -1741.869
   683000  -1660.210
   684000  -1740.846
   685000  -1730.401
   686000  -1690.954
   687000  -1754.082
   688000  -1780.514
   689000  -1778.311
   690000  -1836.064
   691000  -1819.924
   692000  -1828.917
   693000  -1807.903
   694000  -1822.316
   695000  -1755.866
   696000  -1768.492
   697000  -1739.112
   698000  -1768.341
   699000  -1743.504
   700000  -1710.515
