# System: 100CH3OH-CG
#    Step   Total energy, kJ/mol
   417000  -1773.558
   418000  -1766.836
   419000  -1768.139
   420000  -1738.161
   421000  -1720.395
   422000  -1741.601
   423000  -1675.645
   424000  -1734.042
   425000  -1739.963
   426000  -1761.058
   427000  -1704.831
   428000  -1762.689
   429000  -1736.289
   430000  -1722.390
   431000  -1711.263
   432000  -1728.602
   433000  -1730.661
   434000  -1773.494
   435000  -1793.408
   436000  -1799.890
   437000  -1824.096
   438000  -1806.768
   439000  -1784.163
   440000  -1804.931
   441000  -1805.306
   442000  -1808.565
   443000  -1829.060
   444000  -1822.828
   445000  -1843.262
   446000  -1835.659
   447000  -1854.052
   448000  -1814.779
   449000  -1790.498
   450000  -1818.381
   451000  -1795.447
   452000  -1761.618
   453000  -1751.693
   454000  -1755.395
   455000  -1759.697
   456000  -1799.308
   457000  -1825.235
   458000  -1800.039
   459000  -1822.465
   460000  -1833.093
   461000  -1809.919
   462000  -1768.521
   463000  -1743.578
   464000  -1732.888
   465000  -1730.183
   466000  -1759.564
   467000  -1744.158
   468000  -1732.419
   469000  -1735.820
   470000  -1716.323
   471000  -1729.967
   472000  -1701.463
   473000  -1757.800
   474000  -1768.109
   475000  -1732.423
   476000  -1704.254
   477000  -1681.546
   478000  -1688.021
   479000  -1695.606
   480000  -1742.937
   481000  -1738.379
   482000  -1784.614
   483000  -1758.921
   484000  -1764.540
   485000  -1781.088
   486000  -1765.287
   487000  -1775.085
   488000  -1814.172
   489000  -1802.563
   490000  -1767.578
   491000  -1775.135
   492000  -1832.457
   493000  -1818.005
   494000  -1796.759
   495000  -1741.130
   496000  -1778.475
   497000  -1775.824
   498000  -1748.145
   499000  -1760.850
   500000  -1790.828
   501000  -1814.758
   502000  -1794.580
   503000  -1849.500
   504000  -1813.224
   505000  -1799.184
   506000  -1800.531
   507000  -1787.835
   508000  -1800.683
   509000  -1805.614
   510000  -1776.964
   511000  -1817.946
   512000  -1767.675
   513000  -1777.730
   514000  -1796.330
   515000  -1762.298
   516000  -1729.832
   517000  -1781.837
   518000  -1817.965
   519000  -1817.727
   520000  -1766.713
   521000  -1760.635
   522000  -1710.151
   523000  -1695.951
   524000  -1690.378
   525000  -1744.807
   526000  -1719.395
   527000  -1736.438
   528000  -1765.418
   529000  -1821.176
   530000  -1831.172
   531000  -1801.631
   532000  -1801.692
   533000  -1840.774
   534000  -1790.507
   535000  -1753.077
   536000  -1748.966
   537000  -1784.049
   538000  -1766.375
   539000  -1763.435
   540000  -1745.419
   541000  -1787.030
   542000  -1792.660
   543000  -1773.195
   544000  -1772.211
   545000  -1817.768
   546000  -1797.414
   547000  -1713.693
   548000  -1791.802
   549000  -1807.056
   550000  -1823.015
   551000  -1749.601
   552000  -1784.095
   553000  -1769.729
   554000  -1757.152
   555000  -1839.729
   556000  -1808.992
   557000  -1761.764
   558000  -1769.469
   559000  -1769.322
   560000  -1787.353
   561000  -1765.641
   562000  -1808.157
   563000  -1786.636
   564000  -1810.907
   565000  -1826.457
   566000  -1795.356
   567000  -1824.215
   568000  -1832.930
   569000  -1787.570
   570000  -1800.990
   571000  -1774.375
   572000  -1782.093
   573000  -1762.145
   574000  -1722.576
   575000  -1775.382
   576000  -1811.303
   577000  -1853.314
   578000  -1840.512
   579000  -1788.842
   580000  -1798.636
   581000  -1788.815
   582000  -1797.257
   583000  -1797.809
   584000  -1779.959
   585000  -1744.904
   586000  -1707.750
   587000  -1711.729
   588000  -1720.203
   589000  -1682.752
   590000  -1731.015
   591000  -1713.047
   592000  -1734.209
   593000  -1726.369
   594000  -1809.613
   595000  -1787.375
   596000  -1746.758
   597000  -1705.127
   598000  -1726.519
   599000  -1730.562
   600000  -1758.807
   601000  -1764.164
   602000  -1814.118
   603000  -1806.222
   604000  -1782.654
   605000  -1741.542
   606000  -1725.827
   607000  -1738.039
   608000  -1782.529
   609000  -1664.919
   610000  -1698.139
   611000  -1719.538
   612000  -1766.876
   613000  -1769.553
   614000  -1761.711
   615000  -1793.795
   616000  -1792.901
   617000  -1789.185
   618000  -1724.688
   619000  -1732.453
   620000  -1728.820
   621000  -1735.362
   622000  -1690.383
   623000  -1666.773
   624000  -1691.266
   625000  -1695.524
   626000  -1711.371
   627000  -1734.205
   628000  -1682.883
   629000  -1710.679
   630000  -1707.812
   631000  -1742.497
   632000  -1752.497
   633000  -1708.476
   634000  -1775.275
   635000  -1779.015
   636000  -1774.387
   637000  -1763.426
   638000  -1756.546
   639000  -1708.448
   640000  -1763.615
   641000  -1792.218
   642000  -1748.525
   643000  -1767.999
   644000  -1753.214
   645000  -1703.840
   646000  -1723.748
   647000  -1722.308
   648000  -1757.776
   649000  -1755.082
   650000  -1753.426
   651000  -1828.114
   652000  -1833.833
   653000  -1847.411
   654000  -1832.397
   655000  -1828.180
   656000  -1849.576
   657000  -1786.289
   658000  -1768.523
   659000  -1759.406
   660000  -1797.292
   661000  -1750.559
   662000  -1780.830
   663000  -1792.905
   664000  -1805.068
   665000  -1753.587
   666000  -1770.767
   667000  -1794.227
   668000  -1811.459
   669000  -1793.097
   670000  -1772.068
   671000  -1756.140
   672000  -1784.796
   673000  -1767.923
   674000  -1700.444
   675000  -1717.395
   676000  -1771.421
   677000  -1778.118
   678000  -1766.432
   679000  -1699.954
   680000  -1723.955
   681000  -1797.834
   682000  -1751.412
   683000  -1819.803
   684000  -1795.052
   685000  -1721.253
   686000  -1732.027
   687000  -1746.664
   688000  -1738.413
   689000  -1776.462
   690000  -1783.079
   691000  -1821.894
   692000  -1822.353
   693000  -1829.741
   694000  -1778.721
   695000  -1789.049
   696000  -1803.159
   697000  -1782.701
   698000  -1764.709
   699000  -1730.883
   700000  -1786.689
   701000  -1813.593
   702000  -1769.502
   703000  -1791.242
   704000  -1755.658
   705000  -1798.965
   706000  -1795.394
   707000  -1818.953
   708000  -1810.959
   709000  -1817.823
   710000  -1763.679
   711000  -1779.621
   712000  -1755.304
   713000  -1738.958
   714000  -1747.926
   715000  -1787.009
   716000  -1724.524
   717000  -1726.783
   718000  -1740.794
   719000  -1735.472
   720000  -1716.222
   721000  -1726.423
   722000  -1684.384
   723000  -1710.370
   724000  -1754.442
   725000  -1748.558
   726000  -1827.270
   727000  -1818.056
   728000  -1772.511
   729000  -1805.400
   730000  -1795.326
   731000  -1779.688
   732000  -1783.385
   733000  -1799.788
   734000  -1798.040
   735000  -1854.790
   736000  -1853.213
   737000  -1815.569
   738000  -1773.884
   739000  -1816.535
   740000  -1786.168
   741000  -1772.647
   742000  -1771.250
   743000  -1718.090
   744000  -1698.171
   745000  -1710.671
   746000  -1729.461
   747000  -1737.850
   748000  -1799.350
   749000  -1724.047
   750000  -1670.835
   751000  -1728.916
   752000  -1726.417
   753000  -1729.375
   754000  -1775.021
   755000  -1794.733
   756000  -1785.575
   757000  -1753.028
   758000  -1779.309
   759000  -1758.230
   760000  -1706.452
   761000  -1738.737
   762000  -1764.757
   763000  -1795.592
   764000  -1745.108
   765000  -1829.028
   766000  -1828.757
   767000  -1789.214
   768000  -1782.737
   769000  -1816.614
   770000  -1801.837
   771000  -1773.672
   772000  -1852.161
   773000  -1828.179
   774000  -1733.285
   775000  -1725.071
   776000  -1729.508
   777000  -1713.071
   778000  -1774.116
   779000  -1808.505
   780000  -1788.851
   781000  -1741.802
   782000  -1743.825
   783000  -1763.922
   784000  -1762.266
   785000  -1752.913
   786000  -1694.520
   787000  -1760.061
   788000  -1726.854
   789000  -1774.456
   790000  -1854.781
   791000  -1869.691
   792000  -1805.185
   793000  -1818.499
   794000  -1835.839
   795000  -1805.666
   796000  -1821.472
   797000  -1789.770
   798000  -1787.770
   799000  -1811.366
   800000  -1760.922
   801000  -1729.049
   802000  -1779.402
   803000  -1772.785
   804000  -1767.823
   805000  -1803.832
   806000  -1756.398
   807000  -1801.240
   808000  -1811.103
   809000  -1810.500
   810000  -1787.434
   811000  -1797.129
   812000  -1755.511
   813000  -1716.429
   814000  -1672.998
   815000  -1753.768
   816000  -1729.360
   817000  -1694.703
   818000  -1732.218
   819000  -1709.103
   820000  -1719.645
   821000  -1740.894
   822000  -1767.206
   823000  -1803.409
   824000  -1787.554
   825000  -1770.257
   826000  -1793.502
   827000  -1770.466
   828000  -1752.607
   829000  -1701.923
   830000  -1743.856
   831000  -1737.680
   832000  -1722.710
   833000  -1739.107
   834000  -1702.701
   835000  -1720.759
   836000  -1719.976
   837000  -1731.192
   838000  -1640.672
   839000  -1609.014
   840000  -1735.339
   841000  -1779.630
   842000  -1796.831
   843000  -1812.509
   844000  -1828.543
   845000  -1814.740
   846000  -1764.270
   847000  -1773.953
   848000  -1772.509
   849000  -1738.305
   850000  -1734.469
   851000  -1731.277
   852000  -1719.923
   853000  -1784.646
   854000  -1785.539
   855000  -1755.366
   856000  -1803.043
   857000  -1790.115
   858000  -1782.551
   859000  -1775.881
   860000  -1785.438
   861000  -1756.027
   862000  -1724.291
   863000  -1756.708
   864000  -1706.923
   865000  -1788.671
   866000  -1787.336
   867000  -1757.795
   868000  -1761.464
   869000  -1680.573
   870000  -1823.187
   871000  -1870.321
   872000  -1819.487
   873000  -1834.277
   874000  -1758.885
   875000  -1796.190
   876000  -1779.594
   877000  -1779.939
   878000  -1803.686
   879000  -1763.421
   880000  -1749.826
   881000  -1768.402
   882000  -1713.479
   883000  -1713.144
   884000  -1685.226
   885000  -1702.949
   886000  -1653.164
   887000  -1674.296
   888000  -1669.955
   889000  -1749.080
   890000  -1722.655
   891000  -1727.102
   892000  -1647.732
   893000  -1652.052
   894000  -1754.842
   895000  -1716.066
   896000  -1733.669
   897000  -1723.318
   898000  -1780.494
   899000  -1736.136
   900000  -1771.117
