# System: 100CH3OH-CG
#    Step   Total energy, kJ/mol
   208000  -1777.251
   209000  -1748.831
   210000  -1764.850
   211000  -1762.816
   212000  -1770.378
   213000  -1756.525
   214000  -1773.646
   215000  -1760.069
   216000  -1726.141
   217000  -1743.441
   218000  -1739.630
   219000  -1745.228
   220000  -1748.227
   221000  -1748.282
   222000  -1747.441
   223000  -1754.890
   224000  -1767.217
   225000  -1783.560
   226000  -1781.861
   227000  -1766.544
   228000  -1745.618
   229000  -1754.939
   230000  -1732.740
   231000  -1735.994
   232000  -1756.520
   233000  -1751.089
   234000  -1753.154
   235000  -1768.248
   236000  -1795.234
   237000  -1749.747
   238000  -1767.573
   239000  -1751.958
   240000  -1749.952
   241000  -1774.831
   242000  -1782.359
   243000  -1788.959
   244000  -1819.392
   245000  -1767.136
   246000  -1764.235
   247000  -1758.799
   248000  -1775.419
   249000  -1780.063
   250000  -1775.523
   251000  -1793.950
   252000  -1784.026
   253000  -1797.073
   254000  -1774.588
   255000  -1753.651
   256000  -1740.714
   257000  -1750.104
   258000  -1765.121
   259000  -1735.390
   260000  -1763.889
   261000  -1758.068
   262000  -1788.530
   263000  -1776.687
   264000  -1793.838
   265000  -1776.645
   266000  -1791.965
   267000  -1790.474
   268000  -1783.192
   269000  -1764.887
   270000  -1770.176
   271000  -1789.994
   272000  -1791.093
   273000  -1788.719
   274000  -1804.133
   275000  -1815.811
   276000  -1804.282
   277000  -1772.347
   278000  -1755.410
   279000  -1763.249
   280000  -1772.507
   281000  -1766.065
   282000  -1766.094
   283000  -1776.338
   284000  -1777.225
   285000  -1784.409
   286000  -1807.472
   287000  -1790.639
   288000  -1770.328
   289000  -1758.904
   290000  -1796.176
   291000  -1785.082
   292000  -1797.353
   293000  -1772.235
   294000  -1780.916
   295000  -1774.293
   296000  -1796.149
   297000  -1766.685
   298000  -1753.810
   299000  -1762.167
   300000  -1777.859
   301000  -1772.949
   302000  -1786.862
   303000  -1755.866
   304000  -1731.607
   305000  -1764.952
   306000  -1754.796
   307000  -1732.457
   308000  -1762.697
   309000  -1762.374
   310000  -1759.677
   311000  -1732.687
   312000  -1751.659
   313000  -1783.489
   314000  -1754.108
   315000  -1779.608
   316000  -1770.497
   317000  -1790.139
   318000  -1779.795
   319000  -1787.034
   320000  -1783.002
   321000  -1748.242
   322000  -1736.348
   323000  -1744.728
   324000  -1764.949
   325000  -1763.798
   326000  -1783.258
   327000  -1779.029
   328000  -1774.264
   329000  -1780.427
   330000  -1762.056
   331000  -1784.922
   332000  -1759.626
   333000  -1770.357
   334000  -1768.071
   335000  -1758.010
   336000  -1749.697
   337000  -1778.206
   338000  -1759.114
   339000  -1755.227
   340000  -1763.354
   341000  -1775.860
   342000  -1767.502
   343000  -1765.548
   344000  -1780.902
   345000  -1772.311
   346000  -1765.376
   347000  -1754.861
   348000  -1755.458
   349000  -1764.740
   350000  -1758.564
   351000  -1734.010
   352000  -1743.586
   353000  -1775.753
   354000  -1751.369
   355000  -1740.407
   356000  -1744.952
   357000  -1755.021
   358000  -1775.094
   359000  -1773.556
   360000  -1809.990
   361000  -1787.445
   362000  -1760.143
   363000  -1740.557
   364000  -1728.411
   365000  -1744.924
   366000  -1755.687
   367000  -1778.099
   368000  -1773.346
   369000  -1777.983
   370000  -1766.707
   371000  -1785.026
   372000  -1777.379
   373000  -1778.867
   374000  -1768.704
   375000  -1791.930
   376000  -1789.776
   377000  -1813.267
   378000  -1793.530
   379000  -1786.927
   380000  -1774.376
   381000  -1774.293
   382000  -1774.442
   383000  -1786.826
   384000  -1803.517
   385000  -1795.967
   386000  -1780.849
   387000  -1779.022
   388000  -1793.574
   389000  -1790.062
   390000  -1789.526
   391000  -1772.616
   392000  -1768.894
   393000  -1828.063
   394000  -1805.403
   395000  -1811.224
   396000  -1785.097
   397000  -1752.775
   398000  -1780.727
   399000  -1740.681
   400000  -1769.680
   401000  -1781.742
   402000  -1803.372
   403000  -1778.582
   404000  -1778.279
   405000  -1784.261
   406000  -1797.771
   407000  -1776.293
   408000  -1772.808
   409000  -1722.411
   410000  -1750.901
   411000  -1765.760
   412000  -1778.861
   413000  -1785.170
   414000  -1777.577
   415000  -1779.233
   416000  -1803.969
   417000  -1790.003
   418000  -1782.980
   419000  -1779.587
   420000  -1761.071
   421000  -1767.328
   422000  -1771.013
   423000  -1767.929
   424000  -1753.235
   425000  -1766.688
   426000  -1779.844
   427000  -1775.855
   428000  -1774.452
   429000  -1776.743
   430000  -1790.062
   431000  -1783.967
   432000  -1790.118
   433000  -1792.815
   434000  -1770.744
   435000  -1766.546
   436000  -1754.338
   437000  -1756.341
   438000  -1754.131
   439000  -1764.106
   440000  -1733.348
   441000  -1770.224
   442000  -1776.529
   443000  -1792.620
   444000  -1765.862
   445000  -1744.860
   446000  -1766.730
   447000  -1765.062
   448000  -1750.016
   449000  -1733.941
   450000  -1761.034
   451000  -1735.838
   452000  -1721.176
   453000  -1757.584
   454000  -1757.770
   455000  -1732.627
   456000  -1746.608
   457000  -1750.498
   458000  -1750.324
   459000  -1753.742
   460000  -1760.399
   461000  -1755.691
   462000  -1800.745
   463000  -1795.551
   464000  -1774.830
   465000  -1766.102
   466000  -1771.115
   467000  -1759.564
   468000  -1751.022
   469000  -1753.871
   470000  -1745.981
   471000  -1763.787
   472000  -1720.486
   473000  -1709.488
   474000  -1718.875
   475000  -1735.383
   476000  -1768.695
   477000  -1763.244
   478000  -1766.070
   479000  -1761.512
   480000  -1776.379
   481000  -1758.936
   482000  -1784.676
   483000  -1781.001
   484000  -1757.667
   485000  -1774.959
   486000  -1760.655
   487000  -1766.901
   488000  -1762.850
   489000  -1767.560
   490000  -1769.491
   491000  -1795.229
   492000  -1777.354
   493000  -1745.109
   494000  -1748.189
   495000  -1774.803
   496000  -1788.582
   497000  -1790.762
   498000  -1781.411
   499000  -1788.412
   500000  -1791.251
