# System: 100CH3OH-CG
#    Step   Total energy, kJ/mol
   241000  -1797.798
   242000  -1819.937
   243000  -1772.247
   244000  -1760.549
   245000  -1834.794
   246000  -1823.168
   247000  -1812.433
   248000  -1746.495
   249000  -1804.256
   250000  -1764.823
   251000  -1774.073
   252000  -1769.538
   253000  -1742.653
   254000  -1750.070
   255000  -1720.376
   256000  -1748.586
   257000  -1758.924
   258000  -1784.062
   259000  -1773.923
   260000  -1756.349
   261000  -1758.680
   262000  -1815.357
   263000  -1838.197
   264000  -1808.550
   265000  -1802.008
   266000  -1800.977
   267000  -1774.193
   268000  -1769.691
   269000  -1774.587
   270000  -1735.923
   271000  -1712.802
   272000  -1772.148
   273000  -1775.884
   274000  -1752.497
   275000  -1742.923
   276000  -1833.996
   277000  -1690.442
   278000  -1725.032
   279000  -1682.602
   280000  -1709.620
   281000  -1737.135
   282000  -1716.272
   283000  -1696.496
   284000  -1764.626
   285000  -1757.030
   286000  -1691.061
   287000  -1759.292
   288000  -1770.890
   289000  -1754.091
   290000  -1730.463
   291000  -1725.436
   292000  -1765.261
   293000  -1747.309
   294000  -1734.345
   295000  -1744.476
   296000  -1805.832
   297000  -1756.897
   298000  -1741.026
   299000  -1718.021
   300000  -1731.982
   301000  -1710.174
   302000  -1687.194
   303000  -1787.914
   304000  -1767.955
   305000  -1746.464
   306000  -1774.911
   307000  -1780.477
   308000  -1737.018
   309000  -1664.948
   310000  -1767.633
   311000  -1699.956
   312000  -1749.402
   313000  -1726.042
   314000  -1730.399
   315000  -1790.206
   316000  -1785.006
   317000  -1822.723
   318000  -1814.999
   319000  -1750.270
   320000  -1811.005
   321000  -1808.366
   322000  -1822.154
   323000  -1821.535
   324000  -1891.361
   325000  -1837.120
   326000  -1846.273
   327000  -1834.609
   328000  -1808.750
   329000  -1833.536
   330000  -1792.473
   331000  -1781.663
   332000  -1756.200
   333000  -1813.389
   334000  -1787.227
   335000  -1730.853
   336000  -1723.126
   337000  -1655.341
   338000  -1702.893
   339000  -1727.188
   340000  -1785.787
   341000  -1778.705
   342000  -1756.456
   343000  -1743.097
   344000  -1729.607
   345000  -1747.180
   346000  -1744.002
   347000  -1773.848
   348000  -1795.365
   349000  -1777.267
   350000  -1712.713
   351000  -1752.598
   352000  -1759.377
   353000  -1805.945
   354000  -1762.282
   355000  -1752.854
   356000  -1776.396
   357000  -1744.039
   358000  -1777.746
   359000  -1738.088
   360000  -1740.166
   361000  -1763.477
   362000  -1842.050
   363000  -1834.904
   364000  -1850.109
   365000  -1793.208
   366000  -1763.208
   367000  -1831.572
   368000  -1798.080
   369000  -1822.430
   370000  -1814.852
   371000  -1790.781
   372000  -1700.986
   373000  -1711.524
   374000  -1774.282
   375000  -1782.603
   376000  -1792.976
   377000  -1768.041
   378000  -1744.310
   379000  -1691.840
   380000  -1723.973
   381000  -1723.453
   382000  -1734.781
   383000  -1682.064
   384000  -1660.004
   385000  -1667.282
   386000  -1777.355
   387000  -1789.079
   388000  -1833.516
   389000  -1801.781
   390000  -1833.102
   391000  -1807.619
   392000  -1792.794
   393000  -1769.256
   394000  -1784.833
   395000  -1746.061
   396000  -1765.499
   397000  -1806.445
   398000  -1788.205
   399000  -1724.310
   400000  -1687.604
   401000  -1742.638
   402000  -1758.064
   403000  -1752.735
   404000  -1778.455
   405000  -1734.895
   406000  -1719.618
   407000  -1789.242
   408000  -1793.464
   409000  -1767.424
   410000  -1756.421
   411000  -1699.875
   412000  -1698.166
   413000  -1735.661
   414000  -1796.803
   415000  -1767.424
   416000  -1760.473
   417000  -1713.338
   418000  -1774.178
   419000  -1753.116
   420000  -1754.900
   421000  -1709.391
   422000  -1724.094
   423000  -1757.296
   424000  -1750.212
   425000  -1732.575
   426000  -1748.239
   427000  -1716.957
   428000  -1786.114
   429000  -1806.910
   430000  -1784.131
   431000  -1796.008
   432000  -1809.446
   433000  -1795.008
   434000  -1735.692
   435000  -1738.440
   436000  -1754.422
   437000  -1728.898
   438000  -1781.990
   439000  -1746.547
   440000  -1746.292
   441000  -1767.974
   442000  -1760.851
   443000  -1797.760
   444000  -1739.679
   445000  -1772.157
   446000  -1798.214
   447000  -1743.067
   448000  -1820.782
   449000  -1802.376
   450000  -1796.961
   451000  -1761.706
   452000  -1804.614
   453000  -1744.531
   454000  -1736.186
   455000  -1736.207
   456000  -1789.768
   457000  -1772.716
   458000  -1799.003
   459000  -1780.230
   460000  -1680.561
   461000  -1654.471
   462000  -1708.082
   463000  -1757.973
   464000  -1703.449
   465000  -1707.594
   466000  -1755.315
   467000  -1727.674
   468000  -1767.842
   469000  -1795.518
   470000  -1807.936
   471000  -1804.019
   472000  -1813.749
   473000  -1838.215
   474000  -1819.961
   475000  -1821.747
   476000  -1836.355
   477000  -1821.686
   478000  -1771.542
   479000  -1763.959
   480000  -1782.331
   481000  -1781.958
   482000  -1798.123
   483000  -1758.814
   484000  -1679.800
   485000  -1737.384
   486000  -1750.689
   487000  -1785.244
   488000  -1776.832
   489000  -1807.059
   490000  -1776.674
   491000  -1743.878
   492000  -1712.381
   493000  -1760.928
   494000  -1721.652
   495000  -1725.497
   496000  -1704.277
   497000  -1721.866
   498000  -1783.285
   499000  -1812.013
   500000  -1753.524
   501000  -1795.370
   502000  -1808.602
   503000  -1791.735
   504000  -1829.765
   505000  -1790.706
   506000  -1779.217
   507000  -1754.836
   508000  -1771.871
   509000  -1831.338
   510000  -1858.472
   511000  -1839.723
   512000  -1801.481
   513000  -1739.377
   514000  -1719.064
   515000  -1716.226
   516000  -1679.305
   517000  -1681.103
   518000  -1709.149
   519000  -1744.220
   520000  -1760.507
   521000  -1783.705
   522000  -1762.283
   523000  -1788.320
   524000  -1795.277
   525000  -1766.970
   526000  -1884.983
   527000  -1818.521
   528000  -1778.811
   529000  -1763.458
   530000  -1789.950
   531000  -1747.534
   532000  -1790.883
   533000  -1752.600
   534000  -1750.123
   535000  -1759.039
   536000  -1752.954
   537000  -1740.825
   538000  -1730.059
   539000  -1733.955
   540000  -1766.134
   541000  -1760.022
   542000  -1717.891
   543000  -1717.087
   544000  -1713.714
   545000  -1714.208
   546000  -1685.544
   547000  -1698.111
   548000  -1699.792
   549000  -1737.139
   550000  -1720.208
   551000  -1680.687
   552000  -1769.894
   553000  -1757.916
   554000  -1728.454
   555000  -1716.078
   556000  -1780.699
   557000  -1792.269
   558000  -1768.271
   559000  -1740.084
   560000  -1752.969
   561000  -1802.354
   562000  -1774.781
   563000  -1816.102
   564000  -1756.449
   565000  -1775.830
   566000  -1774.507
   567000  -1787.945
   568000  -1769.048
   569000  -1785.252
   570000  -1790.532
   571000  -1803.782
   572000  -1820.025
   573000  -1820.203
   574000  -1787.960
   575000  -1802.959
   576000  -1752.293
   577000  -1803.316
   578000  -1742.169
   579000  -1738.100
   580000  -1713.624
   581000  -1761.873
   582000  -1728.491
   583000  -1782.735
   584000  -1771.069
   585000  -1796.953
   586000  -1830.537
   587000  -1813.047
   588000  -1816.363
   589000  -1831.975
   590000  -1848.729
   591000  -1736.945
   592000  -1725.069
   593000  -1736.732
   594000  -1749.588
   595000  -1780.534
   596000  -1770.258
   597000  -1756.051
   598000  -1784.298
   599000  -1796.817
   600000  -1777.224
   601000  -1752.629
   602000  -1698.175
   603000  -1743.627
   604000  -1721.051
   605000  -1667.953
   606000  -1692.655
   607000  -1716.273
   608000  -1684.513
   609000  -1698.551
   610000  -1706.063
   611000  -1705.082
   612000  -1653.564
   613000  -1693.534
   614000  -1720.981
   615000  -1729.884
   616000  -1701.265
   617000  -1644.090
   618000  -1633.757
   619000  -1722.187
   620000  -1743.338
   621000  -1764.093
   622000  -1710.978
   623000  -1742.761
   624000  -1669.802
   625000  -1735.293
   626000  -1721.653
   627000  -1762.165
   628000  -1753.348
   629000  -1712.772
   630000  -1765.061
   631000  -1765.238
   632000  -1751.297
   633000  -1708.895
   634000  -1748.424
   635000  -1714.628
   636000  -1709.571
   637000  -1748.001
   638000  -1817.472
   639000  -1740.749
   640000  -1792.768
   641000  -1772.505
   642000  -1761.681
   643000  -1793.140
   644000  -1770.455
   645000  -1749.000
   646000  -1738.208
   647000  -1778.886
   648000  -1747.329
   649000  -1778.433
   650000  -1823.259
   651000  -1833.945
   652000  -1794.895
   653000  -1789.745
   654000  -1803.387
   655000  -1826.503
   656000  -1769.708
   657000  -1759.891
   658000  -1763.325
   659000  -1747.734
   660000  -1761.227
   661000  -1791.949
   662000  -1803.359
   663000  -1840.226
   664000  -1814.140
   665000  -1815.374
   666000  -1769.962
   667000  -1808.882
   668000  -1750.052
   669000  -1798.856
   670000  -1741.417
   671000  -1783.496
   672000  -1756.931
   673000  -1765.358
   674000  -1725.552
   675000  -1741.697
   676000  -1711.950
   677000  -1733.204
   678000  -1725.486
   679000  -1735.488
   680000  -1774.792
   681000  -1796.099
   682000  -1775.734
   683000  -1755.026
   684000  -1715.533
   685000  -1741.433
   686000  -1713.876
   687000  -1790.886
   688000  -1781.140
   689000  -1792.881
   690000  -1779.414
   691000  -1808.228
   692000  -1747.002
   693000  -1759.720
   694000  -1741.289
   695000  -1779.528
   696000  -1709.628
   697000  -1804.247
   698000  -1829.032
   699000  -1785.403
   700000  -1752.783
   701000  -1782.724
   702000  -1865.964
   703000  -1839.348
   704000  -1774.950
   705000  -1725.847
   706000  -1783.898
   707000  -1747.979
   708000  -1715.781
   709000  -1772.051
   710000  -1752.972
   711000  -1755.888
   712000  -1748.466
   713000  -1705.992
   714000  -1731.386
   715000  -1758.291
   716000  -1718.451
   717000  -1731.259
   718000  -1800.011
   719000  -1802.876
   720000  -1738.624
   721000  -1743.328
   722000  -1727.505
   723000  -1693.827
   724000  -1762.036
   725000  -1748.089
   726000  -1750.351
   727000  -1782.806
   728000  -1778.625
   729000  -1746.270
   730000  -1743.260
   731000  -1761.040
   732000  -1746.458
   733000  -1755.592
   734000  -1722.200
   735000  -1675.889
   736000  -1661.692
   737000  -1686.250
   738000  -1738.821
   739000  -1722.052
   740000  -1770.694
   741000  -1734.714
   742000  -1789.251
   743000  -1753.659
   744000  -1790.154
   745000  -1803.152
   746000  -1805.596
   747000  -1822.891
   748000  -1832.621
   749000  -1752.123
   750000  -1773.242
   751000  -1760.762
   752000  -1749.061
   753000  -1794.971
   754000  -1756.790
   755000  -1797.694
   756000  -1806.663
   757000  -1824.580
   758000  -1878.742
   759000  -1851.541
   760000  -1888.423
   761000  -1781.089
   762000  -1729.061
   763000  -1720.936
   764000  -1753.378
   765000  -1805.364
   766000  -1727.383
   767000  -1690.849
   768000  -1701.478
   769000  -1709.532
   770000  -1771.900
   771000  -1801.238
   772000  -1807.785
   773000  -1786.090
   774000  -1754.217
   775000  -1781.276
   776000  -1831.510
   777000  -1846.059
   778000  -1844.798
   779000  -1824.185
   780000  -1770.042
   781000  -1835.300
   782000  -1872.437
   783000  -1815.512
   784000  -1788.596
   785000  -1836.373
   786000  -1775.826
   787000  -1757.150
   788000  -1779.622
   789000  -1832.327
   790000  -1825.069
   791000  -1812.291
   792000  -1851.715
   793000  -1777.494
   794000  -1765.468
   795000  -1717.298
   796000  -1774.466
   797000  -1754.276
   798000  -1739.230
   799000  -1769.403
   800000  -1818.443
